REF_DATE,GEO,Sex,Age group,VALUE
2019,Canada,Both sexes,0 years,381716
2019,Canada,Both sexes,1 year,381655
2019,Canada,Both sexes,2 years,386542
2019,Canada,Both sexes,3 years,394889
2019,Canada,Both sexes,4 years,398373
2019,Canada,Both sexes,5 years,401761
2019,Canada,Both sexes,6 years,405905
2019,Canada,Both sexes,7 years,408230
2019,Canada,Both sexes,8 years,407905
2019,Canada,Both sexes,9 years,415551
2019,Canada,Both sexes,10 years,417389
2019,Canada,Both sexes,11 years,417066
2019,Canada,Both sexes,12 years,406889
2019,Canada,Both sexes,13 years,397226
2019,Canada,Both sexes,14 years,393192
2019,Canada,Both sexes,15 years,398854
2019,Canada,Both sexes,16 years,400592
2019,Canada,Both sexes,17 years,408905
2019,Canada,Both sexes,18 years,433315
2019,Canada,Both sexes,19 years,472969
2019,Canada,Both sexes,20 years,482522
2019,Canada,Both sexes,21 years,485957
2019,Canada,Both sexes,22 years,489029
2019,Canada,Both sexes,23 years,505094
2019,Canada,Both sexes,24 years,514096
2019,Canada,Both sexes,25 years,513224
2019,Canada,Both sexes,26 years,517809
2019,Canada,Both sexes,27 years,524445
2019,Canada,Both sexes,28 years,533202
2019,Canada,Both sexes,29 years,536794
2019,Canada,Both sexes,30 years,523473
2019,Canada,Both sexes,31 years,513536
2019,Canada,Both sexes,32 years,516032
2019,Canada,Both sexes,33 years,525351
2019,Canada,Both sexes,34 years,525546
2019,Canada,Both sexes,35 years,524015
2019,Canada,Both sexes,36 years,520390
2019,Canada,Both sexes,37 years,515896
2019,Canada,Both sexes,38 years,513063
2019,Canada,Both sexes,39 years,506657
2019,Canada,Both sexes,40 years,493629
2019,Canada,Both sexes,41 years,484303
2019,Canada,Both sexes,42 years,482423
2019,Canada,Both sexes,43 years,481295
2019,Canada,Both sexes,44 years,479359
2019,Canada,Both sexes,45 years,469801
2019,Canada,Both sexes,46 years,468498
2019,Canada,Both sexes,47 years,475165
2019,Canada,Both sexes,48 years,491891
2019,Canada,Both sexes,49 years,491051
2019,Canada,Both sexes,50 years,484680
2019,Canada,Both sexes,51 years,480542
2019,Canada,Both sexes,52 years,484956
2019,Canada,Both sexes,53 years,510254
2019,Canada,Both sexes,54 years,542235
2019,Canada,Both sexes,55 years,557227
2019,Canada,Both sexes,56 years,559833
2019,Canada,Both sexes,57 years,545976
2019,Canada,Both sexes,58 years,547800
2019,Canada,Both sexes,59 years,538790
2019,Canada,Both sexes,60 years,525285
2019,Canada,Both sexes,61 years,517535
2019,Canada,Both sexes,62 years,503431
2019,Canada,Both sexes,63 years,487446
2019,Canada,Both sexes,64 years,478191
2019,Canada,Both sexes,65 years,456959
2019,Canada,Both sexes,66 years,433741
2019,Canada,Both sexes,67 years,414497
2019,Canada,Both sexes,68 years,401971
2019,Canada,Both sexes,69 years,389439
2019,Canada,Both sexes,70 years,377700
2019,Canada,Both sexes,71 years,372480
2019,Canada,Both sexes,72 years,365396
2019,Canada,Both sexes,73 years,308778
2019,Canada,Both sexes,74 years,282406
2019,Canada,Both sexes,75 years,269599
2019,Canada,Both sexes,76 years,253440
2019,Canada,Both sexes,77 years,230442
2019,Canada,Both sexes,78 years,214676
2019,Canada,Both sexes,79 years,196120
2019,Canada,Both sexes,80 years,182883
2019,Canada,Both sexes,81 years,169423
2019,Canada,Both sexes,82 years,154828
2019,Canada,Both sexes,83 years,146179
2019,Canada,Both sexes,84 years,133391
2019,Canada,Both sexes,85 years,121566
2019,Canada,Both sexes,86 years,113419
2019,Canada,Both sexes,87 years,103114
2019,Canada,Both sexes,88 years,92672
2019,Canada,Both sexes,89 years,80057
2019,Canada,Both sexes,90 years,67273
2019,Canada,Both sexes,91 years,57684
2019,Canada,Both sexes,92 years,47294
2019,Canada,Both sexes,93 years,38938
2019,Canada,Both sexes,94 years,31365
2019,Canada,Both sexes,95 years,24788
2019,Canada,Both sexes,96 years,18758
2019,Canada,Both sexes,97 years,13827
2019,Canada,Both sexes,98 years,9881
2019,Canada,Both sexes,99 years,6832
2019,Canada,Both sexes,100 years and over,10795
2019,Canada,Males,0 years,195851
2019,Canada,Males,1 year,195516
2019,Canada,Males,2 years,198435
2019,Canada,Males,3 years,202187
2019,Canada,Males,4 years,204180
2019,Canada,Males,5 years,205366
2019,Canada,Males,6 years,208006
2019,Canada,Males,7 years,208483
2019,Canada,Males,8 years,208375
2019,Canada,Males,9 years,211776
2019,Canada,Males,10 years,212892
2019,Canada,Males,11 years,212116
2019,Canada,Males,12 years,207072
2019,Canada,Males,13 years,202088
2019,Canada,Males,14 years,200511
2019,Canada,Males,15 years,203140
2019,Canada,Males,16 years,204331
2019,Canada,Males,17 years,208796
2019,Canada,Males,18 years,222421
2019,Canada,Males,19 years,244617
2019,Canada,Males,20 years,251357
2019,Canada,Males,21 years,253274
2019,Canada,Males,22 years,256359
2019,Canada,Males,23 years,263493
2019,Canada,Males,24 years,268964
2019,Canada,Males,25 years,267346
2019,Canada,Males,26 years,268321
2019,Canada,Males,27 years,269771
2019,Canada,Males,28 years,273763
2019,Canada,Males,29 years,274518
2019,Canada,Males,30 years,266970
2019,Canada,Males,31 years,259902
2019,Canada,Males,32 years,260848
2019,Canada,Males,33 years,266057
2019,Canada,Males,34 years,265145
2019,Canada,Males,35 years,263593
2019,Canada,Males,36 years,260513
2019,Canada,Males,37 years,257158
2019,Canada,Males,38 years,255523
2019,Canada,Males,39 years,251697
2019,Canada,Males,40 years,244185
2019,Canada,Males,41 years,240016
2019,Canada,Males,42 years,238556
2019,Canada,Males,43 years,238171
2019,Canada,Males,44 years,237518
2019,Canada,Males,45 years,232186
2019,Canada,Males,46 years,232546
2019,Canada,Males,47 years,236171
2019,Canada,Males,48 years,244675
2019,Canada,Males,49 years,244464
2019,Canada,Males,50 years,240560
2019,Canada,Males,51 years,238758
2019,Canada,Males,52 years,241212
2019,Canada,Males,53 years,254761
2019,Canada,Males,54 years,270424
2019,Canada,Males,55 years,278100
2019,Canada,Males,56 years,279080
2019,Canada,Males,57 years,271598
2019,Canada,Males,58 years,271802
2019,Canada,Males,59 years,266794
2019,Canada,Males,60 years,259365
2019,Canada,Males,61 years,255919
2019,Canada,Males,62 years,247567
2019,Canada,Males,63 years,239377
2019,Canada,Males,64 years,233691
2019,Canada,Males,65 years,222101
2019,Canada,Males,66 years,210520
2019,Canada,Males,67 years,201106
2019,Canada,Males,68 years,194953
2019,Canada,Males,69 years,188185
2019,Canada,Males,70 years,181760
2019,Canada,Males,71 years,178762
2019,Canada,Males,72 years,174978
2019,Canada,Males,73 years,147482
2019,Canada,Males,74 years,134559
2019,Canada,Males,75 years,127807
2019,Canada,Males,76 years,119554
2019,Canada,Males,77 years,107518
2019,Canada,Males,78 years,98689
2019,Canada,Males,79 years,89439
2019,Canada,Males,80 years,82617
2019,Canada,Males,81 years,75793
2019,Canada,Males,82 years,68389
2019,Canada,Males,83 years,63691
2019,Canada,Males,84 years,56898
2019,Canada,Males,85 years,51063
2019,Canada,Males,86 years,46609
2019,Canada,Males,87 years,41227
2019,Canada,Males,88 years,35737
2019,Canada,Males,89 years,29827
2019,Canada,Males,90 years,24124
2019,Canada,Males,91 years,19584
2019,Canada,Males,92 years,15347
2019,Canada,Males,93 years,12006
2019,Canada,Males,94 years,9039
2019,Canada,Males,95 years,6610
2019,Canada,Males,96 years,4706
2019,Canada,Males,97 years,3340
2019,Canada,Males,98 years,2393
2019,Canada,Males,99 years,1507
2019,Canada,Males,100 years and over,1938
2019,Canada,Females,0 years,185865
2019,Canada,Females,1 year,186139
2019,Canada,Females,2 years,188107
2019,Canada,Females,3 years,192702
2019,Canada,Females,4 years,194193
2019,Canada,Females,5 years,196395
2019,Canada,Females,6 years,197899
2019,Canada,Females,7 years,199747
2019,Canada,Females,8 years,199530
2019,Canada,Females,9 years,203775
2019,Canada,Females,10 years,204497
2019,Canada,Females,11 years,204950
2019,Canada,Females,12 years,199817
2019,Canada,Females,13 years,195138
2019,Canada,Females,14 years,192681
2019,Canada,Females,15 years,195714
2019,Canada,Females,16 years,196261
2019,Canada,Females,17 years,200109
2019,Canada,Females,18 years,210894
2019,Canada,Females,19 years,228352
2019,Canada,Females,20 years,231165
2019,Canada,Females,21 years,232683
2019,Canada,Females,22 years,232670
2019,Canada,Females,23 years,241601
2019,Canada,Females,24 years,245132
2019,Canada,Females,25 years,245878
2019,Canada,Females,26 years,249488
2019,Canada,Females,27 years,254674
2019,Canada,Females,28 years,259439
2019,Canada,Females,29 years,262276
2019,Canada,Females,30 years,256503
2019,Canada,Females,31 years,253634
2019,Canada,Females,32 years,255184
2019,Canada,Females,33 years,259294
2019,Canada,Females,34 years,260401
2019,Canada,Females,35 years,260422
2019,Canada,Females,36 years,259877
2019,Canada,Females,37 years,258738
2019,Canada,Females,38 years,257540
2019,Canada,Females,39 years,254960
2019,Canada,Females,40 years,249444
2019,Canada,Females,41 years,244287
2019,Canada,Females,42 years,243867
2019,Canada,Females,43 years,243124
2019,Canada,Females,44 years,241841
2019,Canada,Females,45 years,237615
2019,Canada,Females,46 years,235952
2019,Canada,Females,47 years,238994
2019,Canada,Females,48 years,247216
2019,Canada,Females,49 years,246587
2019,Canada,Females,50 years,244120
2019,Canada,Females,51 years,241784
2019,Canada,Females,52 years,243744
2019,Canada,Females,53 years,255493
2019,Canada,Females,54 years,271811
2019,Canada,Females,55 years,279127
2019,Canada,Females,56 years,280753
2019,Canada,Females,57 years,274378
2019,Canada,Females,58 years,275998
2019,Canada,Females,59 years,271996
2019,Canada,Females,60 years,265920
2019,Canada,Females,61 years,261616
2019,Canada,Females,62 years,255864
2019,Canada,Females,63 years,248069
2019,Canada,Females,64 years,244500
2019,Canada,Females,65 years,234858
2019,Canada,Females,66 years,223221
2019,Canada,Females,67 years,213391
2019,Canada,Females,68 years,207018
2019,Canada,Females,69 years,201254
2019,Canada,Females,70 years,195940
2019,Canada,Females,71 years,193718
2019,Canada,Females,72 years,190418
2019,Canada,Females,73 years,161296
2019,Canada,Females,74 years,147847
2019,Canada,Females,75 years,141792
2019,Canada,Females,76 years,133886
2019,Canada,Females,77 years,122924
2019,Canada,Females,78 years,115987
2019,Canada,Females,79 years,106681
2019,Canada,Females,80 years,100266
2019,Canada,Females,81 years,93630
2019,Canada,Females,82 years,86439
2019,Canada,Females,83 years,82488
2019,Canada,Females,84 years,76493
2019,Canada,Females,85 years,70503
2019,Canada,Females,86 years,66810
2019,Canada,Females,87 years,61887
2019,Canada,Females,88 years,56935
2019,Canada,Females,89 years,50230
2019,Canada,Females,90 years,43149
2019,Canada,Females,91 years,38100
2019,Canada,Females,92 years,31947
2019,Canada,Females,93 years,26932
2019,Canada,Females,94 years,22326
2019,Canada,Females,95 years,18178
2019,Canada,Females,96 years,14052
2019,Canada,Females,97 years,10487
2019,Canada,Females,98 years,7488
2019,Canada,Females,99 years,5325
2019,Canada,Females,100 years and over,8857
2019,Newfoundland and Labrador,Both sexes,0 years,3943
2019,Newfoundland and Labrador,Both sexes,1 year,4032
2019,Newfoundland and Labrador,Both sexes,2 years,4349
2019,Newfoundland and Labrador,Both sexes,3 years,4454
2019,Newfoundland and Labrador,Both sexes,4 years,4453
2019,Newfoundland and Labrador,Both sexes,5 years,4690
2019,Newfoundland and Labrador,Both sexes,6 years,4541
2019,Newfoundland and Labrador,Both sexes,7 years,4631
2019,Newfoundland and Labrador,Both sexes,8 years,4947
2019,Newfoundland and Labrador,Both sexes,9 years,5230
2019,Newfoundland and Labrador,Both sexes,10 years,5262
2019,Newfoundland and Labrador,Both sexes,11 years,5258
2019,Newfoundland and Labrador,Both sexes,12 years,5132
2019,Newfoundland and Labrador,Both sexes,13 years,5166
2019,Newfoundland and Labrador,Both sexes,14 years,5110
2019,Newfoundland and Labrador,Both sexes,15 years,5252
2019,Newfoundland and Labrador,Both sexes,16 years,5306
2019,Newfoundland and Labrador,Both sexes,17 years,5442
2019,Newfoundland and Labrador,Both sexes,18 years,5482
2019,Newfoundland and Labrador,Both sexes,19 years,5828
2019,Newfoundland and Labrador,Both sexes,20 years,5845
2019,Newfoundland and Labrador,Both sexes,21 years,5798
2019,Newfoundland and Labrador,Both sexes,22 years,5643
2019,Newfoundland and Labrador,Both sexes,23 years,5623
2019,Newfoundland and Labrador,Both sexes,24 years,5546
2019,Newfoundland and Labrador,Both sexes,25 years,5530
2019,Newfoundland and Labrador,Both sexes,26 years,5501
2019,Newfoundland and Labrador,Both sexes,27 years,5653
2019,Newfoundland and Labrador,Both sexes,28 years,5776
2019,Newfoundland and Labrador,Both sexes,29 years,6101
2019,Newfoundland and Labrador,Both sexes,30 years,5678
2019,Newfoundland and Labrador,Both sexes,31 years,5654
2019,Newfoundland and Labrador,Both sexes,32 years,5625
2019,Newfoundland and Labrador,Both sexes,33 years,5805
2019,Newfoundland and Labrador,Both sexes,34 years,5890
2019,Newfoundland and Labrador,Both sexes,35 years,6013
2019,Newfoundland and Labrador,Both sexes,36 years,6047
2019,Newfoundland and Labrador,Both sexes,37 years,6084
2019,Newfoundland and Labrador,Both sexes,38 years,6042
2019,Newfoundland and Labrador,Both sexes,39 years,6226
2019,Newfoundland and Labrador,Both sexes,40 years,6112
2019,Newfoundland and Labrador,Both sexes,41 years,6265
2019,Newfoundland and Labrador,Both sexes,42 years,6337
2019,Newfoundland and Labrador,Both sexes,43 years,6496
2019,Newfoundland and Labrador,Both sexes,44 years,6718
2019,Newfoundland and Labrador,Both sexes,45 years,6797
2019,Newfoundland and Labrador,Both sexes,46 years,7005
2019,Newfoundland and Labrador,Both sexes,47 years,7480
2019,Newfoundland and Labrador,Both sexes,48 years,7666
2019,Newfoundland and Labrador,Both sexes,49 years,7781
2019,Newfoundland and Labrador,Both sexes,50 years,7850
2019,Newfoundland and Labrador,Both sexes,51 years,8079
2019,Newfoundland and Labrador,Both sexes,52 years,8095
2019,Newfoundland and Labrador,Both sexes,53 years,8417
2019,Newfoundland and Labrador,Both sexes,54 years,8550
2019,Newfoundland and Labrador,Both sexes,55 years,8608
2019,Newfoundland and Labrador,Both sexes,56 years,8638
2019,Newfoundland and Labrador,Both sexes,57 years,8553
2019,Newfoundland and Labrador,Both sexes,58 years,8757
2019,Newfoundland and Labrador,Both sexes,59 years,8598
2019,Newfoundland and Labrador,Both sexes,60 years,8561
2019,Newfoundland and Labrador,Both sexes,61 years,8526
2019,Newfoundland and Labrador,Both sexes,62 years,8396
2019,Newfoundland and Labrador,Both sexes,63 years,8429
2019,Newfoundland and Labrador,Both sexes,64 years,8322
2019,Newfoundland and Labrador,Both sexes,65 years,8267
2019,Newfoundland and Labrador,Both sexes,66 years,7969
2019,Newfoundland and Labrador,Both sexes,67 years,7753
2019,Newfoundland and Labrador,Both sexes,68 years,7713
2019,Newfoundland and Labrador,Both sexes,69 years,7408
2019,Newfoundland and Labrador,Both sexes,70 years,6984
2019,Newfoundland and Labrador,Both sexes,71 years,6771
2019,Newfoundland and Labrador,Both sexes,72 years,6487
2019,Newfoundland and Labrador,Both sexes,73 years,6147
2019,Newfoundland and Labrador,Both sexes,74 years,5002
2019,Newfoundland and Labrador,Both sexes,75 years,4671
2019,Newfoundland and Labrador,Both sexes,76 years,4283
2019,Newfoundland and Labrador,Both sexes,77 years,3773
2019,Newfoundland and Labrador,Both sexes,78 years,3400
2019,Newfoundland and Labrador,Both sexes,79 years,3156
2019,Newfoundland and Labrador,Both sexes,80 years,2920
2019,Newfoundland and Labrador,Both sexes,81 years,2667
2019,Newfoundland and Labrador,Both sexes,82 years,2392
2019,Newfoundland and Labrador,Both sexes,83 years,2125
2019,Newfoundland and Labrador,Both sexes,84 years,1882
2019,Newfoundland and Labrador,Both sexes,85 years,1684
2019,Newfoundland and Labrador,Both sexes,86 years,1485
2019,Newfoundland and Labrador,Both sexes,87 years,1289
2019,Newfoundland and Labrador,Both sexes,88 years,1124
2019,Newfoundland and Labrador,Both sexes,89 years,953
2019,Newfoundland and Labrador,Both sexes,90 years,776
2019,Newfoundland and Labrador,Both sexes,91 years,601
2019,Newfoundland and Labrador,Both sexes,92 years,518
2019,Newfoundland and Labrador,Both sexes,93 years,447
2019,Newfoundland and Labrador,Both sexes,94 years,335
2019,Newfoundland and Labrador,Both sexes,95 years,249
2019,Newfoundland and Labrador,Both sexes,96 years,189
2019,Newfoundland and Labrador,Both sexes,97 years,177
2019,Newfoundland and Labrador,Both sexes,98 years,100
2019,Newfoundland and Labrador,Both sexes,99 years,84
2019,Newfoundland and Labrador,Both sexes,100 years and over,137
2019,Newfoundland and Labrador,Males,0 years,2030
2019,Newfoundland and Labrador,Males,1 year,2071
2019,Newfoundland and Labrador,Males,2 years,2251
2019,Newfoundland and Labrador,Males,3 years,2329
2019,Newfoundland and Labrador,Males,4 years,2316
2019,Newfoundland and Labrador,Males,5 years,2461
2019,Newfoundland and Labrador,Males,6 years,2341
2019,Newfoundland and Labrador,Males,7 years,2352
2019,Newfoundland and Labrador,Males,8 years,2516
2019,Newfoundland and Labrador,Males,9 years,2720
2019,Newfoundland and Labrador,Males,10 years,2703
2019,Newfoundland and Labrador,Males,11 years,2648
2019,Newfoundland and Labrador,Males,12 years,2678
2019,Newfoundland and Labrador,Males,13 years,2653
2019,Newfoundland and Labrador,Males,14 years,2615
2019,Newfoundland and Labrador,Males,15 years,2704
2019,Newfoundland and Labrador,Males,16 years,2685
2019,Newfoundland and Labrador,Males,17 years,2815
2019,Newfoundland and Labrador,Males,18 years,2876
2019,Newfoundland and Labrador,Males,19 years,3072
2019,Newfoundland and Labrador,Males,20 years,3086
2019,Newfoundland and Labrador,Males,21 years,3085
2019,Newfoundland and Labrador,Males,22 years,2987
2019,Newfoundland and Labrador,Males,23 years,2920
2019,Newfoundland and Labrador,Males,24 years,2900
2019,Newfoundland and Labrador,Males,25 years,2948
2019,Newfoundland and Labrador,Males,26 years,2841
2019,Newfoundland and Labrador,Males,27 years,2823
2019,Newfoundland and Labrador,Males,28 years,2970
2019,Newfoundland and Labrador,Males,29 years,3130
2019,Newfoundland and Labrador,Males,30 years,2951
2019,Newfoundland and Labrador,Males,31 years,2807
2019,Newfoundland and Labrador,Males,32 years,2808
2019,Newfoundland and Labrador,Males,33 years,2843
2019,Newfoundland and Labrador,Males,34 years,2913
2019,Newfoundland and Labrador,Males,35 years,2929
2019,Newfoundland and Labrador,Males,36 years,2935
2019,Newfoundland and Labrador,Males,37 years,2956
2019,Newfoundland and Labrador,Males,38 years,2860
2019,Newfoundland and Labrador,Males,39 years,2936
2019,Newfoundland and Labrador,Males,40 years,2970
2019,Newfoundland and Labrador,Males,41 years,2968
2019,Newfoundland and Labrador,Males,42 years,2996
2019,Newfoundland and Labrador,Males,43 years,3204
2019,Newfoundland and Labrador,Males,44 years,3293
2019,Newfoundland and Labrador,Males,45 years,3275
2019,Newfoundland and Labrador,Males,46 years,3344
2019,Newfoundland and Labrador,Males,47 years,3651
2019,Newfoundland and Labrador,Males,48 years,3751
2019,Newfoundland and Labrador,Males,49 years,3793
2019,Newfoundland and Labrador,Males,50 years,3859
2019,Newfoundland and Labrador,Males,51 years,3958
2019,Newfoundland and Labrador,Males,52 years,3954
2019,Newfoundland and Labrador,Males,53 years,4089
2019,Newfoundland and Labrador,Males,54 years,4207
2019,Newfoundland and Labrador,Males,55 years,4259
2019,Newfoundland and Labrador,Males,56 years,4241
2019,Newfoundland and Labrador,Males,57 years,4247
2019,Newfoundland and Labrador,Males,58 years,4367
2019,Newfoundland and Labrador,Males,59 years,4301
2019,Newfoundland and Labrador,Males,60 years,4179
2019,Newfoundland and Labrador,Males,61 years,4173
2019,Newfoundland and Labrador,Males,62 years,4121
2019,Newfoundland and Labrador,Males,63 years,4145
2019,Newfoundland and Labrador,Males,64 years,4079
2019,Newfoundland and Labrador,Males,65 years,4064
2019,Newfoundland and Labrador,Males,66 years,3949
2019,Newfoundland and Labrador,Males,67 years,3792
2019,Newfoundland and Labrador,Males,68 years,3824
2019,Newfoundland and Labrador,Males,69 years,3643
2019,Newfoundland and Labrador,Males,70 years,3373
2019,Newfoundland and Labrador,Males,71 years,3391
2019,Newfoundland and Labrador,Males,72 years,3144
2019,Newfoundland and Labrador,Males,73 years,3007
2019,Newfoundland and Labrador,Males,74 years,2478
2019,Newfoundland and Labrador,Males,75 years,2313
2019,Newfoundland and Labrador,Males,76 years,2059
2019,Newfoundland and Labrador,Males,77 years,1786
2019,Newfoundland and Labrador,Males,78 years,1628
2019,Newfoundland and Labrador,Males,79 years,1531
2019,Newfoundland and Labrador,Males,80 years,1345
2019,Newfoundland and Labrador,Males,81 years,1236
2019,Newfoundland and Labrador,Males,82 years,1068
2019,Newfoundland and Labrador,Males,83 years,936
2019,Newfoundland and Labrador,Males,84 years,818
2019,Newfoundland and Labrador,Males,85 years,742
2019,Newfoundland and Labrador,Males,86 years,631
2019,Newfoundland and Labrador,Males,87 years,513
2019,Newfoundland and Labrador,Males,88 years,429
2019,Newfoundland and Labrador,Males,89 years,339
2019,Newfoundland and Labrador,Males,90 years,268
2019,Newfoundland and Labrador,Males,91 years,190
2019,Newfoundland and Labrador,Males,92 years,168
2019,Newfoundland and Labrador,Males,93 years,140
2019,Newfoundland and Labrador,Males,94 years,102
2019,Newfoundland and Labrador,Males,95 years,71
2019,Newfoundland and Labrador,Males,96 years,49
2019,Newfoundland and Labrador,Males,97 years,47
2019,Newfoundland and Labrador,Males,98 years,24
2019,Newfoundland and Labrador,Males,99 years,19
2019,Newfoundland and Labrador,Males,100 years and over,25
2019,Newfoundland and Labrador,Females,0 years,1913
2019,Newfoundland and Labrador,Females,1 year,1961
2019,Newfoundland and Labrador,Females,2 years,2098
2019,Newfoundland and Labrador,Females,3 years,2125
2019,Newfoundland and Labrador,Females,4 years,2137
2019,Newfoundland and Labrador,Females,5 years,2229
2019,Newfoundland and Labrador,Females,6 years,2200
2019,Newfoundland and Labrador,Females,7 years,2279
2019,Newfoundland and Labrador,Females,8 years,2431
2019,Newfoundland and Labrador,Females,9 years,2510
2019,Newfoundland and Labrador,Females,10 years,2559
2019,Newfoundland and Labrador,Females,11 years,2610
2019,Newfoundland and Labrador,Females,12 years,2454
2019,Newfoundland and Labrador,Females,13 years,2513
2019,Newfoundland and Labrador,Females,14 years,2495
2019,Newfoundland and Labrador,Females,15 years,2548
2019,Newfoundland and Labrador,Females,16 years,2621
2019,Newfoundland and Labrador,Females,17 years,2627
2019,Newfoundland and Labrador,Females,18 years,2606
2019,Newfoundland and Labrador,Females,19 years,2756
2019,Newfoundland and Labrador,Females,20 years,2759
2019,Newfoundland and Labrador,Females,21 years,2713
2019,Newfoundland and Labrador,Females,22 years,2656
2019,Newfoundland and Labrador,Females,23 years,2703
2019,Newfoundland and Labrador,Females,24 years,2646
2019,Newfoundland and Labrador,Females,25 years,2582
2019,Newfoundland and Labrador,Females,26 years,2660
2019,Newfoundland and Labrador,Females,27 years,2830
2019,Newfoundland and Labrador,Females,28 years,2806
2019,Newfoundland and Labrador,Females,29 years,2971
2019,Newfoundland and Labrador,Females,30 years,2727
2019,Newfoundland and Labrador,Females,31 years,2847
2019,Newfoundland and Labrador,Females,32 years,2817
2019,Newfoundland and Labrador,Females,33 years,2962
2019,Newfoundland and Labrador,Females,34 years,2977
2019,Newfoundland and Labrador,Females,35 years,3084
2019,Newfoundland and Labrador,Females,36 years,3112
2019,Newfoundland and Labrador,Females,37 years,3128
2019,Newfoundland and Labrador,Females,38 years,3182
2019,Newfoundland and Labrador,Females,39 years,3290
2019,Newfoundland and Labrador,Females,40 years,3142
2019,Newfoundland and Labrador,Females,41 years,3297
2019,Newfoundland and Labrador,Females,42 years,3341
2019,Newfoundland and Labrador,Females,43 years,3292
2019,Newfoundland and Labrador,Females,44 years,3425
2019,Newfoundland and Labrador,Females,45 years,3522
2019,Newfoundland and Labrador,Females,46 years,3661
2019,Newfoundland and Labrador,Females,47 years,3829
2019,Newfoundland and Labrador,Females,48 years,3915
2019,Newfoundland and Labrador,Females,49 years,3988
2019,Newfoundland and Labrador,Females,50 years,3991
2019,Newfoundland and Labrador,Females,51 years,4121
2019,Newfoundland and Labrador,Females,52 years,4141
2019,Newfoundland and Labrador,Females,53 years,4328
2019,Newfoundland and Labrador,Females,54 years,4343
2019,Newfoundland and Labrador,Females,55 years,4349
2019,Newfoundland and Labrador,Females,56 years,4397
2019,Newfoundland and Labrador,Females,57 years,4306
2019,Newfoundland and Labrador,Females,58 years,4390
2019,Newfoundland and Labrador,Females,59 years,4297
2019,Newfoundland and Labrador,Females,60 years,4382
2019,Newfoundland and Labrador,Females,61 years,4353
2019,Newfoundland and Labrador,Females,62 years,4275
2019,Newfoundland and Labrador,Females,63 years,4284
2019,Newfoundland and Labrador,Females,64 years,4243
2019,Newfoundland and Labrador,Females,65 years,4203
2019,Newfoundland and Labrador,Females,66 years,4020
2019,Newfoundland and Labrador,Females,67 years,3961
2019,Newfoundland and Labrador,Females,68 years,3889
2019,Newfoundland and Labrador,Females,69 years,3765
2019,Newfoundland and Labrador,Females,70 years,3611
2019,Newfoundland and Labrador,Females,71 years,3380
2019,Newfoundland and Labrador,Females,72 years,3343
2019,Newfoundland and Labrador,Females,73 years,3140
2019,Newfoundland and Labrador,Females,74 years,2524
2019,Newfoundland and Labrador,Females,75 years,2358
2019,Newfoundland and Labrador,Females,76 years,2224
2019,Newfoundland and Labrador,Females,77 years,1987
2019,Newfoundland and Labrador,Females,78 years,1772
2019,Newfoundland and Labrador,Females,79 years,1625
2019,Newfoundland and Labrador,Females,80 years,1575
2019,Newfoundland and Labrador,Females,81 years,1431
2019,Newfoundland and Labrador,Females,82 years,1324
2019,Newfoundland and Labrador,Females,83 years,1189
2019,Newfoundland and Labrador,Females,84 years,1064
2019,Newfoundland and Labrador,Females,85 years,942
2019,Newfoundland and Labrador,Females,86 years,854
2019,Newfoundland and Labrador,Females,87 years,776
2019,Newfoundland and Labrador,Females,88 years,695
2019,Newfoundland and Labrador,Females,89 years,614
2019,Newfoundland and Labrador,Females,90 years,508
2019,Newfoundland and Labrador,Females,91 years,411
2019,Newfoundland and Labrador,Females,92 years,350
2019,Newfoundland and Labrador,Females,93 years,307
2019,Newfoundland and Labrador,Females,94 years,233
2019,Newfoundland and Labrador,Females,95 years,178
2019,Newfoundland and Labrador,Females,96 years,140
2019,Newfoundland and Labrador,Females,97 years,130
2019,Newfoundland and Labrador,Females,98 years,76
2019,Newfoundland and Labrador,Females,99 years,65
2019,Newfoundland and Labrador,Females,100 years and over,112
2019,Prince Edward Island,Both sexes,0 years,1415
2019,Prince Edward Island,Both sexes,1 year,1436
2019,Prince Edward Island,Both sexes,2 years,1507
2019,Prince Edward Island,Both sexes,3 years,1529
2019,Prince Edward Island,Both sexes,4 years,1568
2019,Prince Edward Island,Both sexes,5 years,1616
2019,Prince Edward Island,Both sexes,6 years,1562
2019,Prince Edward Island,Both sexes,7 years,1683
2019,Prince Edward Island,Both sexes,8 years,1694
2019,Prince Edward Island,Both sexes,9 years,1751
2019,Prince Edward Island,Both sexes,10 years,1773
2019,Prince Edward Island,Both sexes,11 years,1759
2019,Prince Edward Island,Both sexes,12 years,1779
2019,Prince Edward Island,Both sexes,13 years,1691
2019,Prince Edward Island,Both sexes,14 years,1770
2019,Prince Edward Island,Both sexes,15 years,1765
2019,Prince Edward Island,Both sexes,16 years,1757
2019,Prince Edward Island,Both sexes,17 years,1707
2019,Prince Edward Island,Both sexes,18 years,1888
2019,Prince Edward Island,Both sexes,19 years,2067
2019,Prince Edward Island,Both sexes,20 years,2121
2019,Prince Edward Island,Both sexes,21 years,2084
2019,Prince Edward Island,Both sexes,22 years,2158
2019,Prince Edward Island,Both sexes,23 years,2176
2019,Prince Edward Island,Both sexes,24 years,2085
2019,Prince Edward Island,Both sexes,25 years,2017
2019,Prince Edward Island,Both sexes,26 years,1996
