jurisdiction,country_region,province_state,population,date,deaths_daily,deaths_cumulative,day_model,deaths_cumulative_log,deaths_growth,deaths_growth_ma3,deaths_growth_ma5,deaths_growth_ma7,deaths_cumulative_log_model,deaths_cumulative_model
Germany,Germany,,82927922,2020-04-01,145,920,19,2.963787827345555,0.1870967741935484,0.19959283129099975,0.2191614494870237,0.2512608115277388,NA,NA
Germany,Germany,,82927922,2020-04-02,187,1107,20,3.044147620878723,0.20326086956521738,0.197302677118555,0.20659724913106134,0.24313171212080276,NA,NA
Germany,Germany,,82927922,2020-04-03,168,1275,21,3.1055101847699738,0.15176151761517614,0.18070638712464732,0.19076017621067856,0.22531611287493059,NA,NA
Germany,Germany,,82927922,2020-04-04,169,1444,22,3.1595671932336202,0.13254901960784313,0.16252380226274554,0.17524371371573685,0.20714194784753884,NA,NA
Germany,Germany,,82927922,2020-04-05,140,1584,23,3.1997551772534747,0.09695290858725762,0.1270878152700923,0.15432421791380854,0.186703506978957,NA,NA
Germany,Germany,,82927922,2020-04-06,226,1810,24,3.2576785748691846,0.14267676767676768,0.12405956529062281,0.1454402166104524,0.1729918287935946,NA,NA
Germany,Germany,,82927922,2020-04-07,206,2016,25,3.3044905277734875,0.1138121546961326,0.11781394365338596,0.12755047363663544,0.15997685906904374,NA,NA
Germany,Germany,,82927922,2020-04-08,333,2349,26,3.370883016777606,0.16517857142857142,0.14055583126715723,0.1302338843993145,0.15498210788526817,NA,NA
Germany,Germany,,82927922,2020-04-09,258,2607,27,3.416141031168329,0.10983397190293742,0.12960823267588048,0.12569087485833336,0.14479139503038352,NA,NA
Germany,Germany,,82927922,2020-04-10,160,2767,28,3.442009159140952,0.06137322593018796,0.11212858975389893,0.11857493832691941,0.13082211189001014,NA,NA
Germany,Germany,,82927922,2020-04-11,-31,2736,29,3.4371160930480786,-0.011203469461510662,0.053334576123871574,0.08779889089926375,0.10699274088704037,NA,NA
Germany,Germany,,82927922,2020-04-12,286,3022,30,3.4802944600030066,0.10453216374269006,0.051567306737122454,0.08594289270857525,0.10174503490120858,NA,NA
Germany,Germany,,82927922,2020-04-13,172,3194,31,3.5043349118024643,0.056915949702183985,0.05008154799445446,0.06429036836329775,0.09334136046724645,NA,NA
Germany,Germany,,82927922,2020-04-14,100,3294,32,3.5177235948337358,0.031308703819661866,0.06425227242151196,0.04858531474664264,0.08604755993751359,NA,NA
Germany,Germany,,82927922,2020-04-15,510,3804,33,3.5802405082653763,0.15482695810564662,0.08101720387583082,0.06727606118173438,0.08739758109627792,NA,NA
Germany,Germany,,82927922,2020-04-16,248,4052,34,3.607669436688243,0.06519453207150368,0.08377673133227072,0.08255566148833723,0.0819956230268747,NA,NA
Germany,Germany,,82927922,2020-04-17,300,4352,35,3.6386888866901237,0.07403751233958539,0.09801966750557856,0.0764567312077163,0.07186883868365404,NA,NA
Germany,Germany,,82927922,2020-04-18,107,4459,36,3.6492374723496073,0.02458639705882353,0.05460614715663753,0.06999082067904422,0.062396885923196935,NA,NA
Germany,Germany,,82927922,2020-04-19,127,4586,37,3.66143405039392,0.02848172235927338,0.04236854391922743,0.06942542438696651,0.058742274415317534,NA,NA
Germany,Germany,,82927922,2020-04-20,276,4862,38,3.6868149545073168,0.06018316615787178,0.0377504285253229,0.05049666599741155,0.06667412281747115,NA,NA
Germany,Germany,,82927922,2020-04-21,171,5033,39,3.7018269303971394,0.035170711641299875,0.04127853338614834,0.04449190191137079,0.058967294806205564,NA,NA
Germany,Germany,,82927922,2020-04-22,246,5279,40,3.7225516620009587,0.04887740909994039,0.04807709563303735,0.03945988126344179,0.0580741236281785,NA,NA
Germany,Germany,,82927922,2020-04-23,296,5575,41,3.746244871720198,0.05607122561091116,0.046706448784050475,0.045756846973859316,0.06082551493831731,NA,NA
Germany,Germany,,82927922,2020-04-24,185,5760,42,3.760422483423212,0.033183856502242155,0.0460441637376979,0.046697273802453074,0.04730961476016126,NA,NA
Ghana,Ghana,,29767108,2020-01-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-01-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-01-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-01-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-01-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-01-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-01-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-01-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-01-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-01-31,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-02-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-21,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-22,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-23,1,2,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-24,0,2,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-25,2,4,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-26,0,4,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-27,0,4,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-28,1,5,0,0.6989700043360189,0.25,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-29,0,5,1,0.6989700043360189,0,NA,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-30,0,5,2,0.6989700043360189,0,0.08333333333333333,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-03-31,0,5,3,0.6989700043360189,0,0,NA,NA,NA,NA
Ghana,Ghana,,29767108,2020-04-01,0,5,4,0.6989700043360189,0,0,0.05,NA,NA,NA
Ghana,Ghana,,29767108,2020-04-02,0,5,5,0.6989700043360189,0,0,0,NA,NA,NA
Ghana,Ghana,,29767108,2020-04-03,0,5,6,0.6989700043360189,0,0,0,NA,NA,NA
Ghana,Ghana,,29767108,2020-04-04,0,5,7,0.6989700043360189,0,0,0,NA,NA,NA
Ghana,Ghana,,29767108,2020-04-05,0,5,8,0.6989700043360189,0,0,0,0.027777777777777776,NA,NA
Ghana,Ghana,,29767108,2020-04-06,0,5,9,0.6989700043360189,0,0,0,0,NA,NA
Ghana,Ghana,,29767108,2020-04-07,0,5,10,0.6989700043360189,0,0,0,0,NA,NA
Ghana,Ghana,,29767108,2020-04-08,1,6,11,0.7781512503836436,0.2,0.06666666666666667,0.04,0.022222222222222223,NA,NA
Ghana,Ghana,,29767108,2020-04-09,0,6,12,0.7781512503836436,0,0.06666666666666667,0.04,0.022222222222222223,NA,NA
Ghana,Ghana,,29767108,2020-04-10,0,6,13,0.7781512503836436,0,0.06666666666666667,0.04,0.022222222222222223,NA,NA
Ghana,Ghana,,29767108,2020-04-11,2,8,14,0.9030899869919435,0.3333333333333333,0.1111111111111111,0.10666666666666666,0.05925925925925926,NA,NA
Ghana,Ghana,,29767108,2020-04-12,0,8,15,0.9030899869919435,0,0.1111111111111111,0.10666666666666666,0.05925925925925926,NA,NA
Ghana,Ghana,,29767108,2020-04-13,0,8,16,0.9030899869919435,0,0.1111111111111111,0.06666666666666667,0.05925925925925926,NA,NA
Ghana,Ghana,,29767108,2020-04-14,0,8,17,0.9030899869919435,0,0,0.06666666666666667,0.05925925925925926,NA,NA
Ghana,Ghana,,29767108,2020-04-15,0,8,18,0.9030899869919435,0,0,0.06666666666666667,0.05925925925925926,NA,NA
Ghana,Ghana,,29767108,2020-04-16,0,8,19,0.9030899869919435,0,0,0,0.05925925925925926,NA,NA
Ghana,Ghana,,29767108,2020-04-17,0,8,20,0.9030899869919435,0,0,0,0.037037037037037035,NA,NA
Ghana,Ghana,,29767108,2020-04-18,1,9,21,0.9542425094393249,0.125,0.041666666666666664,0.025,0.05092592592592592,NA,NA
Ghana,Ghana,,29767108,2020-04-19,0,9,22,0.9542425094393249,0,0.041666666666666664,0.025,0.05092592592592592,NA,NA
Ghana,Ghana,,29767108,2020-04-20,0,9,23,0.9542425094393249,0,0.041666666666666664,0.025,0.013888888888888888,NA,NA
Ghana,Ghana,,29767108,2020-04-21,0,9,24,0.9542425094393249,0,0,0.025,0.013888888888888888,NA,NA
Ghana,Ghana,,29767108,2020-04-22,0,9,25,0.9542425094393249,0,0,0.025,0.013888888888888888,NA,NA
Ghana,Ghana,,29767108,2020-04-23,0,9,26,0.9542425094393249,0,0,0,0.013888888888888888,NA,NA
Ghana,Ghana,,29767108,2020-04-24,1,10,27,1,0.1111111111111111,0.037037037037037035,0.02222222222222222,0.026234567901234566,NA,NA
Greece,Greece,,10727668,2020-01-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-01-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-01-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-01-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-01-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-01-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-01-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-01-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-01-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-01-31,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-02-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-11,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-12,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-13,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-14,2,3,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-15,1,4,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-16,0,4,NA,NA,NA,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-17,1,5,0,0.6989700043360189,0.25,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-18,0,5,1,0.6989700043360189,0,NA,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-19,1,6,2,0.7781512503836436,0.2,0.15,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-20,0,6,3,0.7781512503836436,0,0.06666666666666667,NA,NA,NA,NA
Greece,Greece,,10727668,2020-03-21,7,13,4,1.1139433523068367,1.1666666666666667,0.4555555555555556,0.32333333333333336,NA,NA,NA
Greece,Greece,,10727668,2020-03-22,2,15,5,1.1760912590556813,0.15384615384615385,0.4401709401709402,0.30410256410256414,NA,NA,NA
Greece,Greece,,10727668,2020-03-23,2,17,6,1.2304489213782739,0.13333333333333333,0.48461538461538467,0.3307692307692308,NA,NA,NA
Greece,Greece,,10727668,2020-03-24,3,20,7,1.3010299956639813,0.17647058823529413,0.15455002513826044,0.3260633484162896,NA,NA,NA
Greece,Greece,,10727668,2020-03-25,2,22,8,1.3424226808222062,0.1,0.1366013071895425,0.3460633484162896,0.24225741578682755,NA,NA
Greece,Greece,,10727668,2020-03-26,4,26,9,1.414973347970818,0.18181818181818182,0.15276292335115865,0.14909365144659262,0.23468165821106998,NA,NA
Greece,Greece,,10727668,2020-03-27,2,28,10,1.4471580313422192,0.07692307692307693,0.11958041958041958,0.13370903606197723,0.24322866675807853,NA,NA
Greece,Greece,,10727668,2020-03-28,4,32,11,1.505149978319906,0.14285714285714285,0.13386613386613386,0.13561379796673914,0.23687946040887217,NA,NA
Greece,Greece,,10727668,2020-03-29,6,38,12,1.5797835966168101,0.1875,0.13576007326007325,0.1378196803196803,0.2577127937422055,NA,NA
Greece,Greece,,10727668,2020-03-30,5,43,13,1.6334684555795864,0.13157894736842105,0.15397869674185463,0.14413546979336453,0.14270304715351156,NA,NA
Greece,Greece,,10727668,2020-03-31,6,49,14,1.6901960800285136,0.13953488372093023,0.15287127702978376,0.1356788101739142,0.1411129060284867,NA,NA
Greece,Greece,,10727668,2020-04-01,1,50,15,1.6989700043360187,0.02040816326530612,0.09717399811821913,0.12437582744236005,0.12856566490981702,NA,NA
Greece,Greece,,10727668,2020-04-02,3,53,16,1.724275869600789,0.06,0.07331434899541212,0.10780439887093148,0.11562448843922878,NA,NA
Greece,Greece,,10727668,2020-04-03,10,63,17,1.7993405494535817,0.18867924528301888,0.08969580284944166,0.10804024792753525,0.12547773791511976,NA,NA
Greece,Greece,,10727668,2020-04-04,5,68,18,1.8325089127062364,0.07936507936507936,0.10934810821603275,0.09759747432686691,0.11409405986477504,NA,NA
Greece,Greece,,10727668,2020-04-05,5,73,19,1.863322860120456,0.07352941176470588,0.11385791213760138,0.08439637993562205,0.11371698595828937,NA,NA
Greece,Greece,,10727668,2020-04-06,6,79,20,1.8976270912904414,0.0821917808219178,0.07836209065056768,0.09675310344694439,0.1069763901765977,NA,NA
Greece,Greece,,10727668,2020-04-07,2,81,21,1.9084850188786497,0.02531645569620253,0.06034588276094208,0.08981639458618489,0.08895599636506465,NA,NA
Greece,Greece,,10727668,2020-04-08,2,83,22,1.919078092376074,0.024691358024691357,0.04406653151427056,0.05701881713451939,0.07707959754909469,NA,NA
Greece,Greece,,10727668,2020-04-09,4,87,23,1.9395192526186185,0.04819277108433735,0.03273352826841042,0.050784355478370985,0.06693047392280659,NA,NA
Greece,Greece,,10727668,2020-04-10,5,92,24,1.9637878273455553,0.05747126436781609,0.04345179782561493,0.047572725998993023,0.07104859626752992,NA,NA
Greece,Greece,,10727668,2020-04-11,1,93,25,1.968482948553935,0.010869565217391304,0.03884453355651492,0.03330828287808773,0.06558965906946229,NA,NA
Greece,Greece,,10727668,2020-04-12,5,98,26,1.9912260756924949,0.053763440860215055,0.04070142348180748,0.03899767991089023,0.050599014133595195,NA,NA
Greece,Greece,,10727668,2020-04-13,1,99,27,1.99563519459755,0.01020408163265306,0.024945695903419808,0.036100224632482573,0.04291445882999227,NA,NA
Greece,Greece,,10727668,2020-04-14,2,101,28,2.0043213737826426,0.020202020202020204,0.02805651423162944,0.030502074456019143,0.03698919310080497,NA,NA
Greece,Greece,,10727668,2020-04-15,1,102,29,2.0086001717619175,0.009900990099009901,0.013435697311227722,0.020988019602257903,0.028956883020481872,NA,NA
Greece,Greece,,10727668,2020-04-16,3,105,30,2.0211892990699383,0.029411764705882353,0.019838258335637488,0.024696459499956115,0.02941191735489074,NA,NA
Greece,Greece,,10727668,2020-04-17,3,108,31,2.03342375548695,0.02857142857142857,0.022628061125440274,0.019658057042198817,0.02984303630452821,NA,NA
Greece,Greece,,10727668,2020-04-18,2,110,32,2.041392685158225,0.018518518518518517,0.025500570598609815,0.02132094441937191,0.02654589713054834,NA,NA
Greece,Greece,,10727668,2020-04-19,3,113,33,2.0530784434834195,0.02727272727272727,0.024787558120891454,0.022735085833513323,0.023190504119982917,NA,NA
Greece,Greece,,10727668,2020-04-20,3,116,34,2.0644579892269186,0.02654867256637168,0.024113306119205823,0.026064622326985677,0.024932627158758512,NA,NA
Greece,Greece,,10727668,2020-04-21,5,121,35,2.0827853703164503,0.04310344827586207,0.03230828270498701,0.028802959040981624,0.023748183538274847,NA,NA
Greece,Greece,,10727668,2020-04-22,0,121,36,2.0827853703164503,0,0.023217373614077916,0.023088673326695907,0.022614396690202286,NA,NA
Greece,Greece,,10727668,2020-04-23,4,125,37,2.0969100130080562,0.03305785123966942,0.025387099838510497,0.02599653987092609,0.0240428223610522,NA,NA
Greece,Greece,,10727668,2020-04-24,5,130,38,2.113943352306837,0.04,0.024352617079889807,0.028541994416380636,0.02738715679449554,NA,NA
Grenada,Grenada,,111454,2020-01-22,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-01-23,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-01-24,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-01-25,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-01-26,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-01-27,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-01-28,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-01-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-01-30,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-01-31,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-02,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-03,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-08,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-09,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-11,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-13,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-19,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,Grenada,,111454,2020-02-20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
